Order_Id,Product_Id,Quantity,Discount_Percent
3430,OFF-PA-10002246,6,2
3431,OFF-ST-10003327,3,3
3432,FUR-FU-10002703,2,3
3433,OFF-PA-10003651,9,5
3434,OFF-BI-10001617,3,2
3435,OFF-BI-10000145,6,3
3436,OFF-BI-10001670,2,4
3437,FUR-FU-10003849,3,3
3438,FUR-FU-10003849,2,4
3439,FUR-TA-10002041,2,3
3440,OFF-ST-10002214,6,3
3441,OFF-BI-10001078,1,3
3442,OFF-PA-10002137,14,2
3443,OFF-EN-10001415,3,4
3444,OFF-AP-10003849,7,4
3445,OFF-ST-10001713,2,2
3446,OFF-ST-10001505,5,3
3447,OFF-PA-10000474,2,3
3448,OFF-AR-10001919,2,4
3449,OFF-BI-10004001,2,5
3450,OFF-AP-10004785,5,3
3451,OFF-ST-10002406,1,4
3452,OFF-FA-10002988,2,3
3453,TEC-PH-10002415,2,4
3454,OFF-BI-10004236,4,5
3455,OFF-AR-10000657,3,2
3456,OFF-PA-10004996,2,2
3457,TEC-AC-10001109,3,3
3458,FUR-FU-10003832,3,5
3459,OFF-BI-10002393,2,4
3460,OFF-BI-10001359,2,4
3461,TEC-AC-10003628,2,3
3462,TEC-PH-10003012,4,3
3463,OFF-AR-10003903,7,5
3464,OFF-PA-10004675,1,4
3465,TEC-AC-10001990,1,2
3466,OFF-AP-10003842,2,2
3467,FUR-BO-10004695,2,5
3468,OFF-PA-10003039,9,5
3469,FUR-FU-10002045,6,3
3470,OFF-PA-10001019,3,4
3471,FUR-FU-10003724,2,3
3472,OFF-PA-10003673,2,4
3473,TEC-AC-10003614,2,4
3474,FUR-CH-10000785,1,2
3475,TEC-AC-10002926,2,5
3476,TEC-AC-10004633,5,4
3477,OFF-BI-10000977,5,4
3478,TEC-AC-10001635,9,4
3479,OFF-AR-10003056,2,2
3480,OFF-PA-10003363,7,5
3481,FUR-TA-10003954,6,5
3482,FUR-FU-10004415,2,2
3483,TEC-PH-10000455,5,4
3484,FUR-FU-10002456,4,2
3485,FUR-TA-10003569,3,4
3486,OFF-BI-10002813,4,4
3487,TEC-PH-10002890,1,4
3488,OFF-ST-10001522,2,5
3489,FUR-CH-10004086,2,2
3490,FUR-CH-10003774,6,4
3491,OFF-ST-10004507,5,4
3492,OFF-ST-10003208,3,2
3493,OFF-PA-10000659,2,2
3494,TEC-AC-10002305,4,5
3495,TEC-AC-10000990,5,2
3496,FUR-CH-10000665,4,5
3497,FUR-TA-10001932,2,5
3498,OFF-AP-10004487,6,4
3499,OFF-BI-10002160,5,5
3500,TEC-AC-10000420,3,3
3501,OFF-BI-10001989,3,4
3502,OFF-AR-10001149,9,4
3503,OFF-PA-10004101,2,3
3504,TEC-AC-10001714,3,4
3505,OFF-ST-10003716,4,4
3506,TEC-PH-10000369,2,4
3507,OFF-BI-10000756,4,5
3508,FUR-BO-10001608,4,3
3509,OFF-PA-10001166,3,3
3510,OFF-PA-10000587,2,5
3511,TEC-MA-10001972,2,3
3512,OFF-ST-10004123,7,2
3513,FUR-BO-10000112,9,3
3514,OFF-PA-10004041,3,3
3515,OFF-AR-10001149,3,3
3516,TEC-AC-10002323,3,2
3517,OFF-PA-10000130,9,4
3518,TEC-PH-10002350,2,2
3519,OFF-AP-10002518,4,4
3520,FUR-TA-10002645,7,4
3521,OFF-BI-10000773,2,2
3522,OFF-PA-10003845,7,5
3523,TEC-PH-10001580,3,2
3524,TEC-AC-10002345,8,5
3525,TEC-PH-10004120,6,2
3526,TEC-AC-10001838,3,4
3527,TEC-PH-10000148,3,4
3528,OFF-BI-10003476,8,4
3529,TEC-PH-10004833,4,3
3530,TEC-AC-10001465,3,5
3531,OFF-AR-10003056,5,2
3532,OFF-SU-10001218,5,4
3533,TEC-MA-10002859,4,4
3534,OFF-AR-10002375,4,3
3535,OFF-AR-10000657,5,5
3536,OFF-FA-10000134,2,2
3537,OFF-ST-10000419,3,3
3538,OFF-ST-10000107,3,5
3539,OFF-LA-10001641,3,5
3540,OFF-LA-10003121,5,2
3541,OFF-PA-10002689,7,3
3542,FUR-FU-10002107,3,5
3543,FUR-CH-10002647,2,3
3544,OFF-AR-10002257,1,3
3545,OFF-PA-10004519,8,3
3546,OFF-AP-10001947,8,5
3547,OFF-ST-10004963,7,2
3548,OFF-SU-10002573,2,3
3549,FUR-CH-10000553,1,3
3550,OFF-LA-10001982,8,5
3551,OFF-PA-10001295,3,4
3552,FUR-CH-10002965,6,4
3553,TEC-PH-10001254,8,2
3554,OFF-BI-10001658,1,4
3555,OFF-ST-10000585,2,5
3556,TEC-PH-10003484,6,4
3557,OFF-PA-10004735,7,5
3558,OFF-BI-10003429,2,2
3559,OFF-BI-10002982,4,3
3560,TEC-AC-10004975,4,3
3561,OFF-AR-10002335,4,4
3562,OFF-BI-10004001,5,2
3563,OFF-BI-10001634,2,3
3564,OFF-PA-10000007,4,5
3565,OFF-PA-10000552,2,2
3566,OFF-FA-10001135,2,2
3567,OFF-BI-10003650,3,3
3568,FUR-FU-10003832,4,4
3569,TEC-AC-10003628,2,4
3570,TEC-MA-10001148,6,4
3571,TEC-AC-10002049,4,2
3572,TEC-PH-10000702,1,4
3573,OFF-PA-10003953,1,2
3574,OFF-AR-10003602,2,3
3575,OFF-AR-10004062,10,3
3576,OFF-PA-10001560,3,3
3577,OFF-BI-10003305,1,4
3578,OFF-PA-10004000,1,3
3579,OFF-ST-10000321,1,3
3580,OFF-PA-10004665,5,4
3581,FUR-TA-10004915,8,3
3582,OFF-PA-10000994,1,2
3583,OFF-AR-10001149,2,5
3584,FUR-TA-10003569,2,2
3585,FUR-CH-10004289,2,2
3586,OFF-LA-10001045,1,3
3587,OFF-AR-10002053,2,4
3588,TEC-PH-10002885,3,5
3589,OFF-SU-10002881,2,2
3590,OFF-BI-10000546,1,3
3591,OFF-ST-10001526,12,4
3592,OFF-SU-10001574,1,4
3593,OFF-ST-10002615,3,2
3594,OFF-BI-10001658,3,2
3595,OFF-ST-10002562,5,3
3596,OFF-AR-10004757,1,5
3597,OFF-PA-10000788,3,4
3598,TEC-AC-10002134,6,3
3599,FUR-FU-10002456,3,3
3600,TEC-PH-10002549,1,3
3601,TEC-AC-10001990,9,5
3602,OFF-PA-10002137,2,3
3603,FUR-CH-10004997,5,4
3604,OFF-PA-10000357,5,4
3605,FUR-FU-10003976,2,4
3606,FUR-FU-10004960,4,2
3607,OFF-EN-10001099,3,4
3608,OFF-BI-10002026,3,5
3609,OFF-LA-10001613,3,2
3610,OFF-ST-10002214,3,4
3611,OFF-ST-10001128,2,2
3612,TEC-AC-10004864,2,4
3613,OFF-PA-10000174,2,5
3614,TEC-AC-10000171,2,3
3615,FUR-TA-10002622,6,2
3616,OFF-AR-10001915,4,4
3617,OFF-BI-10004410,5,5
3618,OFF-BI-10004632,2,5
3619,TEC-PH-10002185,1,5
3620,OFF-ST-10002974,5,4
3621,OFF-AR-10003727,3,4
3622,TEC-PH-10004071,8,3
3623,FUR-FU-10002878,5,4
3624,OFF-BI-10001890,2,4
3625,FUR-CH-10002647,12,5
3626,OFF-AR-10001315,2,4
3627,OFF-AR-10000122,1,3
3628,TEC-AC-10001465,1,2
3629,OFF-BI-10004600,7,3
3630,OFF-AP-10002082,3,3
3631,OFF-AP-10004708,7,3
3632,OFF-ST-10000464,2,3
3633,OFF-ST-10000025,8,4
3634,OFF-LA-10001613,4,2
3635,TEC-PH-10000376,7,5
3636,OFF-PA-10004039,2,2
3637,OFF-PA-10001776,3,4
3638,OFF-AP-10002457,4,5
3639,FUR-FU-10000758,7,3
3640,OFF-PA-10000682,1,5
3641,TEC-AC-10002550,7,4
3642,OFF-BI-10002082,7,3
3643,OFF-BI-10004632,2,2
3644,OFF-AR-10001725,2,2
3645,OFF-AR-10004269,1,5
3646,OFF-BI-10003007,5,5
3647,OFF-PA-10002195,1,2
3648,OFF-SU-10002522,4,3
3649,OFF-BI-10003712,2,2
3650,OFF-FA-10004854,6,2
3651,TEC-AC-10004859,6,3
3652,OFF-AR-10001860,5,2
3653,OFF-BI-10001636,4,3
3654,OFF-PA-10000349,3,5
3655,OFF-AP-10002439,9,5
3656,OFF-ST-10001370,2,3
3657,TEC-AC-10002558,1,4
3658,OFF-EN-10004030,3,5
3659,FUR-FU-10003194,4,5
3660,FUR-FU-10001731,3,5
3661,OFF-SU-10004782,5,2
3662,TEC-PH-10003484,3,5
3663,TEC-AC-10003590,10,5
3664,OFF-PA-10001970,2,4
3665,OFF-LA-10001569,7,2
3666,OFF-BI-10001132,4,5
3667,TEC-PH-10003095,3,2
3668,OFF-SU-10000432,5,2
3669,TEC-AC-10004227,10,4
3670,OFF-LA-10004409,5,3
3671,OFF-PA-10001569,2,4
3672,OFF-ST-10001031,3,2
3673,OFF-EN-10002312,1,4
3674,OFF-BI-10004224,6,4
3675,FUR-CH-10003774,2,3
3676,OFF-PA-10000157,3,2
3677,FUR-FU-10004090,2,5
3678,OFF-FA-10002763,4,5
3679,TEC-MA-10002428,3,2
3680,FUR-FU-10002918,2,4
3681,OFF-LA-10000476,3,4
3682,OFF-BI-10002854,3,2
3683,OFF-AR-10002987,4,2
3684,OFF-BI-10004001,9,3
3685,OFF-BI-10001634,6,4
3686,OFF-ST-10003722,7,5
3687,OFF-AR-10004757,3,4
3688,OFF-BI-10004140,2,2
3689,OFF-PA-10002479,6,4
3690,OFF-EN-10001141,5,3
3691,TEC-MA-10000597,2,3
3692,TEC-CO-10001571,1,2
3693,TEC-PH-10004531,5,5
3694,FUR-FU-10003026,4,3
3695,OFF-BI-10002082,7,3
3696,OFF-EN-10002312,6,4
3697,OFF-AP-10000696,3,2
3698,FUR-FU-10000305,2,5
3699,OFF-ST-10001034,5,2
3700,TEC-AC-10004114,4,2
3701,FUR-FU-10001602,1,3
3702,FUR-FU-10002445,2,4
3703,OFF-AR-10004269,6,2
3704,OFF-BI-10001249,3,5
3705,TEC-CO-10004202,3,2
3706,OFF-PA-10003363,5,5
3707,OFF-AR-10001915,3,3
3708,FUR-FU-10001940,2,2
3709,OFF-AP-10004336,3,5
3710,TEC-AC-10003709,7,3
3711,FUR-TA-10001705,3,4
3712,OFF-PA-10000675,5,2
3713,TEC-AC-10000521,1,4
3714,FUR-FU-10004622,3,3
3715,OFF-PA-10001954,2,2
3716,FUR-CH-10002602,5,4
3717,OFF-FA-10004395,5,3
3718,OFF-SU-10003002,2,3
3719,TEC-AC-10002926,5,5
3720,OFF-AR-10002656,5,3
3721,FUR-FU-10001918,4,4
3722,OFF-BI-10003910,2,3
3723,OFF-AR-10000122,8,5
3724,OFF-BI-10004600,5,3
3725,OFF-AR-10003045,3,3
3726,OFF-AP-10000252,2,2
3727,OFF-ST-10001496,2,4
3728,OFF-AR-10000122,2,2
3729,OFF-LA-10000407,3,4
3730,OFF-ST-10004950,2,5
3731,OFF-ST-10004123,7,5
3732,TEC-PH-10000730,1,5
3733,TEC-PH-10000895,7,5
3734,OFF-BI-10000962,4,5
3735,OFF-PA-10002254,1,3
3736,FUR-FU-10002554,3,3
3737,TEC-PH-10000673,2,2
3738,OFF-BI-10000962,2,2
3739,TEC-PH-10003988,1,2
3740,TEC-AC-10001109,2,3
3741,OFF-AP-10002311,1,3
3742,OFF-EN-10001137,4,4
3743,OFF-PA-10004285,9,3
3744,OFF-BI-10002225,3,2
3745,OFF-FA-10002763,3,2
3746,OFF-ST-10003058,5,4
3747,FUR-CH-10002084,3,2
3748,FUR-FU-10002937,2,2
3749,OFF-AP-10001242,4,5
3750,TEC-CO-10001571,2,3
3751,OFF-SU-10002503,5,5
3752,FUR-CH-10004886,3,4
3753,OFF-PA-10001289,3,2
3754,OFF-BI-10003650,2,3
3755,OFF-ST-10001370,5,4
3756,OFF-PA-10001892,7,3
3757,FUR-CH-10004983,5,4
3758,OFF-AR-10001615,7,5
3759,OFF-AR-10003602,2,3
3760,OFF-SU-10004782,2,5
3761,FUR-FU-10001591,2,4
3762,OFF-PA-10000659,5,3
3763,FUR-BO-10001337,2,3
3764,OFF-BI-10003529,3,2
3765,OFF-BI-10002609,3,5
3766,FUR-TA-10004767,2,4
3767,OFF-AR-10001868,1,4
3768,TEC-PH-10004896,5,5
3769,FUR-CH-10000988,9,2
3770,OFF-FA-10000490,2,2
3771,FUR-TA-10004256,6,2
3772,OFF-ST-10004804,2,5
3773,TEC-AC-10000023,3,5
3774,OFF-FA-10001332,3,2
3775,TEC-AC-10002001,3,2
3776,OFF-PA-10000029,2,4
3777,TEC-AC-10001874,7,3
3778,FUR-FU-10002298,6,2
3779,TEC-PH-10002564,3,3
3780,OFF-PA-10003465,2,5
3781,TEC-PH-10000038,2,2
3782,TEC-PH-10003072,3,5
3783,OFF-PA-10003424,3,2
3784,OFF-ST-10003716,4,3
3785,TEC-AC-10003590,2,4
3786,OFF-BI-10000494,2,3
3787,OFF-ST-10002615,7,2
3788,OFF-AR-10002804,1,4
3789,OFF-AR-10001044,3,5
3790,OFF-FA-10000134,5,3
3791,OFF-BI-10001670,6,4
3792,OFF-BI-10000343,3,4
3793,OFF-AR-10002257,6,3
3794,OFF-AR-10001915,3,5
3795,OFF-ST-10003692,1,5
3796,FUR-TA-10003469,3,4
3797,OFF-AR-10003179,4,4
3798,OFF-PA-10003395,3,2
3799,FUR-TA-10004575,3,4
3800,TEC-PH-10002483,5,5
3801,FUR-CH-10003606,1,5
3802,TEC-AC-10002473,1,2
3803,OFF-PA-10002319,3,5
3804,OFF-SU-10000946,2,3
3805,OFF-EN-10001335,4,3
3806,OFF-PA-10002377,1,4
3807,OFF-AR-10001246,5,4
3808,OFF-BI-10003291,2,5
3809,OFF-BI-10002799,3,5
3810,FUR-CH-10003298,5,3
3811,TEC-PH-10000441,1,2
3812,FUR-CH-10004477,3,5
3813,OFF-LA-10003537,2,5
3814,OFF-LA-10004484,6,2
3815,TEC-PH-10002824,5,4
3816,OFF-PA-10004965,2,2
3817,FUR-TA-10003569,2,2
3818,TEC-PH-10003187,3,3
3819,FUR-CH-10004853,7,4
3820,OFF-BI-10001031,3,3
3821,FUR-BO-10003034,3,2
3822,OFF-PA-10000069,2,4
3823,OFF-BI-10003655,6,3
3824,OFF-ST-10000585,6,3
3825,TEC-CO-10001571,2,3
3826,OFF-BI-10002012,9,4
3827,OFF-ST-10001228,10,5
3828,FUR-CH-10004086,5,4
3829,FUR-CH-10002017,1,4
3830,FUR-CH-10000595,2,3
3831,OFF-AP-10001563,2,5
3832,FUR-FU-10004017,3,3
3833,OFF-BI-10002571,2,4
3834,TEC-PH-10000560,5,5
3835,FUR-CH-10000847,3,5
3836,OFF-FA-10000611,2,5
3837,OFF-PA-10004733,3,2
3838,TEC-PH-10001363,2,2
3839,FUR-CH-10003312,3,4
3840,FUR-FU-10004018,9,3
3841,TEC-AC-10004814,3,5
3842,FUR-CH-10002647,3,2
3843,OFF-BI-10004140,2,3
3844,OFF-SU-10002301,2,2
3845,OFF-SU-10000646,2,4
3846,FUR-BO-10001337,6,4
3847,OFF-ST-10003442,5,5
3848,OFF-ST-10001097,3,5
3849,OFF-BI-10004318,4,2
3850,TEC-AC-10004633,5,3
3851,OFF-PA-10001970,7,3
3852,FUR-FU-10004006,2,2
3853,OFF-BI-10001524,8,4
3854,FUR-FU-10004164,1,2
3855,OFF-ST-10002957,5,3
3856,OFF-BI-10004364,3,4
3857,TEC-PH-10002824,5,3
3858,OFF-AR-10000634,3,2
3859,TEC-AC-10001539,7,2
3860,FUR-TA-10001932,3,2
3861,TEC-PH-10002789,1,3
3862,OFF-BI-10004828,3,2
3863,OFF-BI-10003981,3,3
3864,OFF-AR-10001770,4,4
3865,FUR-FU-10004904,5,2
3866,TEC-AC-10002842,2,5
3867,TEC-AC-10003590,6,5
3868,TEC-AC-10000710,9,3
3869,FUR-CH-10004495,1,3
3870,FUR-CH-10004540,7,3
3871,OFF-PA-10004971,2,4
3872,OFF-EN-10002600,4,4
3873,FUR-CH-10001854,3,2
3874,OFF-EN-10001099,3,2
3875,OFF-BI-10001597,7,2
3876,TEC-PH-10002660,2,5
3877,OFF-PA-10000327,3,2
3878,OFF-BI-10001191,5,4
3879,OFF-ST-10003455,4,2
3880,OFF-ST-10001031,4,4
3881,OFF-PA-10002245,2,2
3882,OFF-ST-10004804,2,4
3883,FUR-FU-10004904,6,4
3884,FUR-FU-10002396,4,2
3885,OFF-AR-10002833,3,3
3886,OFF-BI-10001072,4,4
3887,TEC-PH-10003171,3,2
3888,OFF-AR-10004511,2,3
3889,TEC-PH-10001425,3,3
3890,OFF-ST-10001490,2,3
3891,TEC-AC-10003033,2,4
3892,FUR-CH-10001394,6,2
3893,TEC-AC-10000420,8,4
3894,TEC-AC-10004901,7,2
3895,OFF-BI-10002571,5,2
3896,TEC-AC-10002331,5,2
3897,OFF-FA-10000611,3,4
3898,OFF-PA-10000304,3,4
3899,OFF-FA-10000611,2,5
3900,TEC-AC-10002567,2,3
3901,OFF-PA-10001937,2,5
3902,TEC-AC-10001090,2,3
3903,OFF-ST-10000943,14,4
3904,OFF-AP-10004036,7,5
3905,OFF-ST-10003816,4,3
3906,OFF-BI-10002072,4,5
3907,FUR-FU-10001468,4,5
3908,TEC-PH-10000347,5,4
3909,TEC-PH-10002844,2,2
3910,FUR-FU-10001037,1,2
3911,FUR-BO-10004218,5,2
3912,TEC-PH-10001619,3,3
3913,OFF-PA-10001639,3,4
3914,FUR-FU-10002268,2,3
3915,FUR-TA-10001932,5,3
3916,FUR-CH-10004218,2,5
3917,OFF-PA-10000246,2,2
3918,OFF-BI-10003350,4,3
3919,FUR-CH-10000513,3,4
3920,OFF-ST-10001321,4,5
3921,OFF-BI-10004233,4,5
3922,TEC-PH-10001299,3,4
3923,OFF-PA-10002479,6,4
3924,OFF-PA-10001461,5,2
3925,OFF-ST-10004963,2,5
3926,OFF-ST-10000943,3,4
3927,FUR-FU-10004671,2,2
3928,OFF-BI-10002735,5,5
3929,FUR-BO-10004409,5,2
3930,OFF-PA-10001934,1,2
3931,OFF-AR-10001044,7,4
3932,OFF-AR-10004165,3,2
3933,TEC-AC-10001109,2,5
3934,OFF-AR-10001919,5,3
3935,OFF-LA-10004544,5,2
3936,TEC-PH-10003484,2,5
3937,OFF-EN-10001028,3,4
3938,OFF-PA-10004156,3,3
3939,FUR-CH-10001708,2,2
3940,FUR-CH-10003379,5,4
3941,FUR-FU-10002456,2,4
3942,OFF-BI-10000605,1,4
3943,OFF-PA-10001166,5,3
3944,OFF-SU-10000157,7,3
3945,OFF-PA-10004971,3,5
3946,OFF-PA-10001977,1,3
3947,OFF-SU-10001225,1,3
3948,OFF-AR-10003514,2,2
3949,OFF-LA-10003510,2,2
3950,OFF-PA-10001970,2,3
3951,FUR-CH-10003817,6,2
3952,OFF-BI-10003676,2,2
3953,TEC-PH-10003535,2,4
3954,OFF-PA-10004675,2,2
3955,FUR-FU-10004020,1,2
3956,OFF-AR-10001955,4,3
3957,FUR-FU-10002364,3,2
3958,OFF-BI-10002414,3,2
3959,OFF-AR-10003732,2,5
3960,FUR-FU-10001085,3,4
3961,OFF-BI-10001249,6,2
3962,TEC-PH-10002564,5,4
3963,OFF-AR-10000634,3,5
3964,FUR-FU-10004018,3,4
3965,OFF-AR-10003481,3,4
3966,OFF-AR-10003651,3,3
3967,OFF-AR-10002956,4,2
3968,OFF-BI-10003638,7,3
3969,OFF-BI-10001890,8,5
3970,OFF-PA-10002606,10,4
3971,OFF-PA-10002245,9,4
3972,OFF-AR-10001615,4,5
3973,OFF-PA-10000466,2,2
3974,OFF-BI-10003708,5,2
3975,FUR-FU-10004848,8,4
3976,OFF-BI-10000320,7,3
3977,FUR-FU-10003731,4,5
3978,OFF-FA-10002780,3,3
3979,TEC-PH-10003800,2,3
3980,FUR-TA-10001676,2,2
3981,OFF-AP-10002350,3,2
3982,FUR-FU-10003096,3,3
3983,FUR-CH-10003061,4,3
3984,TEC-CO-10003763,5,2
3985,OFF-PA-10002923,1,2
3986,FUR-BO-10003441,3,4
3987,OFF-ST-10001780,4,5
3988,OFF-AP-10001962,5,4
3989,FUR-FU-10003798,5,5
3990,FUR-FU-10001095,2,3
3991,OFF-SU-10000157,3,2
3992,FUR-FU-10001095,3,4
3993,OFF-SU-10004261,3,3
3994,OFF-AR-10004022,6,2
3995,FUR-BO-10002916,3,3
3996,FUR-CH-10002084,7,4
3997,TEC-PH-10003012,5,2
3998,OFF-AR-10002704,1,3
3999,FUR-FU-10000308,6,2
4000,FUR-BO-10004709,5,5
4001,FUR-FU-10001196,11,5
4002,TEC-AC-10002942,5,4
4003,FUR-TA-10004915,3,5
4004,TEC-MA-10001016,3,4
4005,OFF-EN-10000483,3,4
4006,OFF-AR-10003087,1,3
4007,OFF-PA-10000520,4,3
4008,TEC-AC-10001553,6,2
4009,OFF-AR-10000634,2,2
4010,FUR-FU-10001215,11,5
4011,OFF-PA-10001204,2,3
4012,OFF-ST-10002444,4,4
4013,OFF-AR-10000203,4,3
4014,OFF-AP-10000828,3,3
4015,OFF-LA-10003190,3,3
4016,OFF-PA-10002319,5,2
4017,OFF-PA-10003893,5,5
4018,OFF-PA-10002499,2,5
4019,TEC-AC-10004568,9,5
4020,OFF-AP-10001492,3,2
4021,FUR-CH-10004698,3,4
4022,TEC-PH-10004093,3,3
4023,FUR-CH-10000454,5,4
4024,FUR-BO-10003034,5,2
4025,TEC-PH-10003215,4,5
4026,OFF-PA-10001776,4,5
4027,OFF-AR-10004582,7,2
4028,TEC-PH-10001557,2,3
4029,OFF-BI-10004209,8,2
4030,TEC-MA-10003183,3,2
4031,FUR-CH-10002439,4,3
4032,OFF-AP-10000576,6,5
4033,OFF-PA-10004040,5,5
4034,TEC-AC-10003063,4,4
4035,OFF-BI-10003982,3,5
4036,TEC-AC-10002567,6,5
4037,OFF-ST-10004950,2,5
4038,FUR-FU-10000550,5,2
4039,OFF-PA-10000528,4,5
4040,TEC-MA-10003183,6,3
4041,OFF-BI-10003305,3,5
4042,TEC-PH-10001425,3,4
4043,OFF-LA-10001474,9,4
4044,FUR-FU-10000672,6,4
4045,FUR-FU-10001979,5,3
4046,OFF-BI-10003707,3,3
4047,OFF-AP-10002191,2,5
4048,OFF-PA-10000501,3,5
4049,TEC-AC-10001990,10,3
4050,FUR-FU-10003601,3,4
4051,FUR-CH-10001891,2,2
4052,OFF-AR-10003469,3,3
4053,FUR-TA-10004175,2,4
4054,OFF-LA-10002945,11,3
4055,OFF-PA-10000533,4,3
4056,OFF-ST-10004459,6,4
4057,FUR-TA-10004147,1,2
4058,OFF-ST-10000046,5,4
4059,TEC-PH-10004774,7,4
4060,FUR-CH-10000595,3,3
4061,TEC-AC-10002473,3,3
4062,OFF-BI-10001628,3,2
4063,TEC-AC-10002800,1,5
4064,OFF-AR-10002766,9,2
4065,OFF-SU-10002522,1,3
4066,OFF-FA-10003021,5,5
4067,OFF-AR-10000634,3,5
4068,OFF-LA-10001771,12,3
4069,TEC-PH-10004434,9,4
4070,OFF-BI-10000050,9,3
4071,OFF-BI-10002414,4,5
4072,FUR-BO-10003159,2,3
4073,TEC-CO-10002095,2,2
4074,TEC-PH-10004120,6,5
4075,FUR-FU-10003553,4,2
4076,FUR-FU-10001488,4,4
4077,OFF-BI-10003094,2,4
4078,OFF-FA-10003472,4,3
4079,OFF-PA-10001289,3,3
4080,TEC-PH-10002293,3,2
4081,OFF-PA-10000380,9,5
4082,OFF-BI-10004828,1,2
4083,OFF-BI-10004632,3,3
4084,OFF-PA-10000327,3,3
4085,OFF-BI-10003291,3,3
4086,TEC-PH-10002275,2,2
4087,OFF-BI-10003291,3,3
4088,OFF-BI-10000343,3,5
4089,FUR-BO-10000711,9,2
4090,OFF-LA-10001297,2,2
4091,OFF-SU-10001574,3,4
4092,OFF-BI-10003305,3,2
4093,OFF-ST-10002574,2,4
4094,TEC-MA-10000864,7,2
4095,TEC-AC-10003289,4,2
4096,TEC-PH-10001619,3,2
4097,OFF-PA-10004888,5,3
4098,OFF-ST-10000736,5,4
4099,OFF-BI-10001120,5,2
4100,OFF-BI-10000301,2,2
4101,OFF-AP-10004655,1,3
4102,OFF-AP-10002906,1,2
4103,OFF-PA-10000740,8,4
4104,FUR-FU-10001940,2,3
4105,TEC-PH-10000439,5,4
4106,OFF-BI-10000404,2,3
4107,OFF-BI-10003676,2,2
4108,OFF-ST-10002486,2,5
4109,FUR-TA-10003837,3,3
4110,TEC-PH-10002923,2,2
4111,FUR-BO-10004360,1,2
4112,OFF-PA-10002160,3,2
4113,OFF-AR-10002375,1,3
4114,OFF-LA-10000443,3,5
4115,TEC-PH-10001750,3,2
4116,OFF-BI-10004632,5,4
4117,OFF-BI-10002813,2,3
4118,OFF-PA-10002005,3,5
4119,OFF-ST-10000060,7,2
4120,OFF-BI-10002706,8,3
4121,TEC-AC-10000199,4,3
4122,OFF-PA-10002870,6,3
4123,OFF-LA-10004545,3,2
4124,OFF-BI-10000962,2,2
4125,OFF-AP-10004249,3,2
4126,FUR-FU-10001602,3,5
4127,OFF-AR-10003179,6,4
4128,OFF-ST-10003722,6,2
4129,TEC-MA-10001127,3,3
4130,OFF-AP-10001947,4,3
4131,OFF-BI-10001107,5,4
4132,OFF-PA-10000349,3,4
4133,OFF-PA-10003349,3,2
4134,OFF-FA-10002280,9,4
4135,TEC-MA-10000029,3,3
4136,OFF-BI-10002854,5,5
4137,OFF-ST-10003716,7,3
4138,OFF-FA-10000624,7,4
4139,OFF-BI-10004654,6,4
4140,OFF-ST-10001228,3,3
4141,FUR-FU-10003798,5,2
4142,OFF-LA-10003148,3,2
4143,OFF-BI-10001249,9,4
4144,OFF-AR-10003759,7,2
4145,OFF-AR-10001227,3,5
4146,FUR-CH-10000863,1,5
4147,FUR-FU-10004017,3,2
4148,OFF-BI-10000962,3,5
4149,OFF-ST-10004507,1,3
4150,TEC-AC-10002942,1,2
4151,OFF-ST-10002344,4,3
4152,OFF-LA-10002475,5,3
4153,OFF-PA-10003072,3,4
4154,OFF-EN-10001509,3,2
4155,OFF-BI-10004781,4,5
4156,OFF-BI-10000145,3,4
4157,TEC-AC-10003280,2,3
4158,OFF-BI-10001107,6,2
4159,OFF-PA-10000533,3,2
4160,OFF-AR-10003056,3,3
4161,TEC-PH-10002834,3,5
4162,OFF-ST-10002214,2,2
4163,OFF-LA-10004484,4,3
4164,OFF-BI-10003091,3,5
4165,TEC-AC-10003027,7,3
4166,OFF-ST-10003638,9,5
4167,OFF-PA-10003848,3,3
4168,OFF-ST-10002352,4,2
4169,FUR-CH-10000229,2,2
4170,OFF-PA-10000788,6,5
4171,OFF-PA-10002968,3,3
4172,OFF-ST-10002486,7,3
4173,OFF-BI-10002215,2,2
4174,OFF-PA-10000788,2,5
4175,OFF-BI-10003364,2,4
4176,OFF-AR-10003582,2,2
4177,TEC-PH-10003273,5,3
4178,OFF-PA-10000100,3,4
4179,OFF-PA-10001776,5,3
4180,OFF-BI-10004182,9,3
4181,OFF-BI-10000756,5,4
4182,TEC-AC-10001539,4,3
4183,OFF-PA-10002377,3,3
4184,OFF-ST-10000991,3,5
4185,FUR-BO-10002853,1,2
4186,TEC-AC-10004510,6,5
4187,OFF-BI-10003712,7,4
4188,OFF-BI-10002571,1,4
4189,OFF-ST-10004835,2,2
4190,OFF-PA-10004022,1,2
4191,TEC-CO-10004722,3,5
4192,OFF-PA-10004248,5,4
4193,FUR-TA-10000577,2,5
4194,TEC-PH-10001254,3,2
4195,OFF-AR-10001044,2,2
4196,FUR-FU-10002597,5,2
4197,OFF-LA-10004093,3,4
4198,OFF-AP-10000179,4,2
4199,OFF-BI-10001072,4,3
4200,OFF-LA-10004093,1,2
4201,TEC-CO-10002095,2,5
4202,OFF-PA-10002713,6,4
4203,OFF-PA-10002254,7,3
4204,OFF-AR-10001683,5,4
4205,OFF-PA-10002195,2,5
